ticker,trade_date,open,high,low,close,turnover,share_volume,trade_volume
HSIG.R0000,2022-08-14,5.0,20.0,5.0,15.7,708887.8,43247,93
HSIG.R0000,2022-08-15,14.8,14.8,14.0,14.1,42645.5,2967,29
HSIG.R0000,2022-08-16,12.6,12.6,10.0,10.0,194547.9,19051,51
HSIG.R0000,2022-08-17,10.0,10.0,7.2,8.1,698307.4,86652,80
HSIG.R0000,2022-08-18,8.1,8.2,4.1,5.9,9353654.8,1319989,228
HSIG.R0000,2022-08-21,4.5,8.8,4.3,8.7,1833025.7,263674,191
