ticker,trade_date,open,high,low,close,turnover,share_volume,trade_volume
CINS.X0000,2016-01-05,880.0,880.0,800.0,800.0,40880.0,51,2
CINS.X0000,2016-01-06,800.0,800.0,800.0,800.0,8000.0,10,1
CINS.X0000,2016-01-07,800.0,800.0,800.0,800.0,114400.0,143,2
CINS.X0000,2016-01-10,800.0,800.0,800.0,800.0,800.0,1,1
CINS.X0000,2016-01-13,780.1,780.1,760.1,779.9,164510.7,211,10
CINS.X0000,2016-01-17,760.0,765.0,760.0,760.0,84365.0,111,7
CINS.X0000,2016-01-18,752.0,760.0,752.0,760.0,2272.0,3,2
CINS.X0000,2016-01-19,750.0,750.0,750.0,750.0,150000.0,200,2
CINS.X0000,2016-01-20,779.9,779.9,779.9,779.9,122444.3,157,3
CINS.X0000,2016-01-21,849.2,849.2,849.2,779.9,849.2,1,1
CINS.X0000,2016-02-01,775.0,775.0,775.0,779.9,1550.0,2,2
CINS.X0000,2016-02-04,775.0,775.0,775.0,779.9,4650.0,6,3
CINS.X0000,2016-02-07,775.0,775.0,775.0,775.0,237925.0,307,1
CINS.X0000,2016-02-08,760.1,800.0,760.0,800.0,158400.5,203,4
CINS.X0000,2016-02-14,775.0,800.0,775.0,778.4,143225.0,184,5
CINS.X0000,2016-02-15,800.5,800.5,800.0,800.0,400000.5,500,3
CINS.X0000,2016-02-16,803.0,803.0,780.1,800.0,2383.1,3,3
CINS.X0000,2016-02-17,800.0,800.0,800.0,800.0,159200.0,199,1
CINS.X0000,2016-02-22,800.0,800.0,800.0,800.0,129600.0,162,2
CINS.X0000,2016-02-24,800.0,800.0,800.0,800.0,2400.0,3,2
CINS.X0000,2016-02-25,800.0,998.0,800.0,997.7,104574.0,106,4
CINS.X0000,2016-02-29,800.0,800.0,800.0,997.7,2400.0,3,3
CINS.X0000,2016-03-02,929.0,949.9,929.0,938.0,93799.7,100,3
CINS.X0000,2016-03-03,800.0,800.0,800.0,800.0,321600.0,402,5
CINS.X0000,2016-03-07,766.0,766.0,765.0,800.0,1531.0,2,2
CINS.X0000,2016-03-08,765.0,765.0,765.0,800.0,6885.0,9,1
CINS.X0000,2016-03-10,799.9,799.9,799.9,800.0,799.9,1,1
CINS.X0000,2016-03-13,780.0,780.0,780.0,800.0,780.0,1,1
CINS.X0000,2016-03-14,800.0,800.0,800.0,800.0,242400.0,303,4
CINS.X0000,2016-03-20,800.0,800.0,800.0,800.0,66400.0,83,5
CINS.X0000,2016-03-22,800.0,800.0,800.0,800.0,49600.0,62,6
CINS.X0000,2016-03-23,800.0,800.0,780.0,782.0,434015.1,555,5
CINS.X0000,2016-03-28,800.0,800.0,800.0,782.0,40000.0,50,5
CINS.X0000,2016-03-29,799.0,799.0,751.0,782.0,34164.0,44,15
CINS.X0000,2016-04-05,800.0,800.0,800.0,800.0,240800.0,301,2
CINS.X0000,2016-04-07,825.0,825.0,825.0,800.0,825.0,1,1
CINS.X0000,2016-04-10,820.0,820.0,780.0,780.4,158420.0,203,5
