ticker,trade_date,open,high,low,close,turnover,share_volume,trade_volume
NHL.N0000,2016-01-03,3.4,3.4,3.2,3.3,240740.0,73100,8
NHL.N0000,2016-01-04,3.3,3.3,3.2,3.3,4481.2,1366,3
NHL.N0000,2016-01-05,3.2,3.3,3.2,3.3,9610.0,3000,4
NHL.N0000,2016-01-06,3.2,3.2,3.2,3.2,960.0,300,1
NHL.N0000,2016-01-07,3.2,3.2,3.2,3.2,41113.6,12848,9
NHL.N0000,2016-01-10,3.2,3.2,3.1,3.1,19698.0,6190,5
NHL.N0000,2016-01-11,3.2,3.2,3.1,3.1,18649.7,6001,11
NHL.N0000,2016-01-12,3.2,3.2,3.1,3.1,2752.0,880,4
NHL.N0000,2016-01-13,3.1,3.2,3.1,3.2,1910.0,600,2
NHL.N0000,2016-01-17,3.1,3.2,3.1,3.1,3290592.7,1061417,11
NHL.N0000,2016-01-18,3.1,3.1,3.0,3.1,369947.0,119370,9
NHL.N0000,2016-01-19,3.1,3.1,3.0,3.0,50940.1,16930,10
NHL.N0000,2016-01-20,3.1,3.1,3.1,3.1,802.9,259,1
NHL.N0000,2016-01-21,3.2,3.2,3.2,3.1,124.8,39,1
NHL.N0000,2016-01-24,3.1,3.1,3.1,3.1,313698.3,101193,15
NHL.N0000,2016-01-26,3.2,3.2,3.0,3.0,34388.0,11290,7
NHL.N0000,2016-01-27,3.0,3.0,3.0,3.0,630012.0,210004,17
NHL.N0000,2016-01-31,3.1,3.1,3.1,3.1,50995.0,16450,5
NHL.N0000,2016-02-01,3.1,3.1,3.1,3.1,31000.0,10000,5
NHL.N0000,2016-02-02,3.1,3.1,3.1,3.1,22664.1,7311,6
NHL.N0000,2016-02-04,3.1,3.1,3.1,3.1,306.9,99,1
NHL.N0000,2016-02-07,3.1,3.1,3.1,3.1,88505.0,28550,8
NHL.N0000,2016-02-08,3.1,3.1,3.1,3.1,87708.3,28293,6
NHL.N0000,2016-02-09,3.1,3.1,3.1,3.1,52700.0,17000,6
NHL.N0000,2016-02-10,3.1,3.1,3.1,3.1,616.9,199,3
NHL.N0000,2016-02-11,3.1,3.1,3.1,3.1,120230.4,38784,12
NHL.N0000,2016-02-14,3.1,3.2,3.1,3.2,40409.5,13000,8
NHL.N0000,2016-02-15,3.1,3.2,3.1,3.2,111173.6,35723,16
NHL.N0000,2016-02-16,3.1,3.1,3.1,3.1,4030.0,1300,4
NHL.N0000,2016-02-17,3.0,3.1,3.0,3.1,9284.0,3028,4
NHL.N0000,2016-02-18,3.1,3.1,3.0,3.0,30530.0,10000,6
NHL.N0000,2016-02-22,3.1,3.5,3.1,3.3,147931967.7,38992326,25
NHL.N0000,2016-02-23,3.2,3.5,3.2,3.4,1853849.7,545737,83
NHL.N0000,2016-02-24,3.4,3.5,3.4,3.4,2413947.6,695105,40
NHL.N0000,2016-02-25,3.4,3.5,3.4,3.4,523.7,154,5
NHL.N0000,2016-02-28,3.4,3.5,3.4,3.5,1019278.5,291251,23
NHL.N0000,2016-02-29,3.6,3.6,3.3,3.5,4966771.8,1421949,23
NHL.N0000,2016-03-01,3.5,3.5,3.4,3.4,1910.0,560,4
NHL.N0000,2016-03-02,3.4,3.5,3.4,3.5,846227.0,241792,19
NHL.N0000,2016-03-03,3.4,3.4,3.4,3.4,16830.0,4950,2
NHL.N0000,2016-03-07,3.3,3.4,3.2,3.3,706798.8,215065,21
NHL.N0000,2016-03-08,3.2,3.2,3.1,3.1,26040.7,8397,4
NHL.N0000,2016-03-09,3.4,3.7,3.4,3.5,1224461868.5,306142510,50
NHL.N0000,2016-03-10,3.6,3.7,3.5,3.6,478958.3,133274,29
NHL.N0000,2016-03-13,3.7,3.7,3.5,3.5,492140.0,137100,20
NHL.N0000,2016-03-14,3.5,3.5,3.5,3.5,97111.0,27746,2
NHL.N0000,2016-03-15,3.5,3.6,3.4,3.6,141692.0,40070,7
NHL.N0000,2016-03-16,3.6,3.6,3.5,3.5,26699.3,7628,6
NHL.N0000,2016-03-17,3.6,3.6,3.5,3.6,254110.0,70600,3
NHL.N0000,2016-03-20,3.6,3.6,3.5,3.5,167840.0,47812,11
NHL.N0000,2016-03-22,3.6,3.6,3.4,3.5,45302.4,12934,8
NHL.N0000,2016-03-23,3.6,3.6,3.5,3.6,7510.0,2100,3
NHL.N0000,2016-03-27,3.4,3.5,3.4,3.5,395909.5,114212,14
NHL.N0000,2016-03-28,3.4,3.6,3.4,3.6,49790.0,13925,8
NHL.N0000,2016-03-29,3.5,3.5,3.5,3.5,10629.5,3037,8
NHL.N0000,2016-03-30,3.4,3.5,3.4,3.5,69680.0,20200,8
NHL.N0000,2016-03-31,3.5,3.6,3.5,3.5,142661.0,40760,9
NHL.N0000,2016-04-04,3.6,3.6,3.5,3.5,18990.0,5300,5
NHL.N0000,2016-04-05,3.4,3.4,3.4,3.4,13600.0,4000,3
NHL.N0000,2016-04-06,3.5,3.6,3.5,3.5,274605.5,78373,12
NHL.N0000,2016-04-07,3.5,3.5,3.4,3.4,138905.0,40000,10
NHL.N0000,2016-04-10,3.4,3.4,3.4,3.4,3740.0,1100,2
NHL.N0000,2016-04-11,3.5,3.6,3.5,3.6,423854.0,117790,15
NHL.N0000,2016-04-14,3.6,3.7,3.6,3.6,629119.1,170043,15
NHL.N0000,2016-04-17,3.6,3.6,3.6,3.6,100368.0,27880,8
NHL.N0000,2016-04-18,3.6,3.6,3.6,3.6,154951.2,43042,8
NHL.N0000,2016-04-19,3.6,3.6,3.6,3.6,3672.0,1020,4
NHL.N0000,2016-04-21,3.6,3.6,3.5,3.5,104116.8,29356,14
NHL.N0000,2016-04-24,3.5,3.5,3.5,3.5,88186.0,25196,9
NHL.N0000,2016-04-25,3.6,3.6,3.4,3.5,100.4,29,2
NHL.N0000,2016-04-26,3.6,3.6,3.5,3.5,463052.4,128834,22
NHL.N0000,2016-04-27,3.6,3.7,3.6,3.6,1665492.8,450891,20
NHL.N0000,2016-04-28,3.7,3.7,3.6,3.6,164560.8,44936,14
NHL.N0000,2016-05-02,3.6,3.7,3.6,3.7,136802.8,37684,15
NHL.N0000,2016-05-03,3.7,3.7,3.5,3.6,259847.6,72166,15
NHL.N0000,2016-05-04,3.5,3.6,3.5,3.5,20282.0,5790,5
NHL.N0000,2016-05-05,3.5,3.5,3.5,3.5,15253.0,4358,5
NHL.N0000,2016-05-08,3.5,3.6,3.5,3.6,5204179.2,1445747,12
NHL.N0000,2016-05-09,3.6,3.7,3.6,3.6,362745.8,100198,17
NHL.N0000,2016-05-10,3.7,3.7,3.6,3.7,333120.0,90800,13
NHL.N0000,2016-05-11,3.6,3.8,3.6,3.7,176971.0,47840,13
NHL.N0000,2016-05-12,3.7,3.7,3.7,3.7,385329.1,104143,13
NHL.N0000,2016-05-15,3.7,3.8,3.7,3.7,94770.8,25611,16
NHL.N0000,2016-05-16,3.7,3.8,3.7,3.8,318472.0,86060,8
NHL.N0000,2016-05-17,3.7,3.8,3.7,3.7,1518.4,409,4
NHL.N0000,2016-05-18,3.7,3.8,3.7,3.8,5772.2,1533,4
NHL.N0000,2016-05-19,3.7,3.8,3.7,3.7,145968.8,39424,7
NHL.N0000,2016-05-23,3.8,3.8,3.6,3.7,559446.1,153911,17
NHL.N0000,2016-05-24,3.7,3.8,3.7,3.8,108839.0,29405,5
NHL.N0000,2016-05-25,3.7,4.1,3.7,4.1,25688654.7,6519925,133
NHL.N0000,2016-05-26,4.1,4.1,4.0,4.0,326360.0,80700,28
NHL.N0000,2016-05-29,4.0,4.1,4.0,4.0,38205.0,9550,9
NHL.N0000,2016-05-30,4.0,4.1,4.0,4.0,2496023.0,624002,22
NHL.N0000,2016-05-31,4.1,4.1,4.0,4.0,267731.1,66799,17
NHL.N0000,2016-06-01,4.0,4.1,4.0,4.0,2811829.5,702956,28
NHL.N0000,2016-06-02,4.0,4.1,4.0,4.1,1109988.8,277097,30
NHL.N0000,2016-06-05,4.1,4.1,4.0,4.0,211900.0,52900,10
NHL.N0000,2016-06-06,4.0,4.2,4.0,4.1,1786683.0,434834,43
NHL.N0000,2016-06-07,4.1,4.5,4.1,4.4,6618573.8,1540983,148
NHL.N0000,2016-06-08,4.5,4.8,4.4,4.7,11954177.0,2594712,322
NHL.N0000,2016-06-09,4.7,5.0,4.7,4.8,13918170.5,2883180,230
NHL.N0000,2016-06-12,4.8,4.8,4.5,4.6,3143442.2,682583,103
NHL.N0000,2016-06-13,4.5,4.6,4.4,4.5,1978179.0,440464,64
NHL.N0000,2016-06-14,4.6,4.6,4.5,4.5,934250.6,207611,32
NHL.N0000,2016-06-15,4.4,4.5,4.4,4.4,582776.5,132435,18
NHL.N0000,2016-06-16,4.4,4.4,4.3,4.4,416523.2,96603,21
NHL.N0000,2016-06-19,4.4,4.4,4.3,4.3,473090.0,110000,19
NHL.N0000,2016-06-20,4.3,4.5,4.2,4.4,433211.7,98967,21
NHL.N0000,2016-06-21,4.5,4.5,4.3,4.3,43320.0,9800,10
NHL.N0000,2016-06-22,4.4,4.4,4.3,4.3,66509.0,15460,12
NHL.N0000,2016-06-23,4.2,4.2,4.1,4.2,2715536.8,653104,41
NHL.N0000,2016-06-26,4.3,4.3,4.0,4.1,1300486.5,317165,22
NHL.N0000,2016-06-27,4.1,4.2,4.1,4.1,345644.2,84301,16
NHL.N0000,2016-06-28,4.0,4.1,4.0,4.0,628106.2,156882,23
NHL.N0000,2016-06-29,4.1,4.1,4.0,4.1,729620.7,178092,16
NHL.N0000,2016-06-30,4.1,4.3,4.1,4.2,78531.0,18780,21
NHL.N0000,2016-07-03,4.1,4.2,4.1,4.2,127768.4,31034,16
NHL.N0000,2016-07-04,4.1,4.2,4.0,4.1,1493507.5,363804,24
NHL.N0000,2016-07-06,4.2,4.3,4.2,4.2,669669.1,159121,29
NHL.N0000,2016-07-07,4.3,4.4,4.3,4.3,227727.2,52957,9
NHL.N0000,2016-07-10,4.4,4.4,4.3,4.4,126706.4,28806,14
NHL.N0000,2016-07-11,4.3,4.4,4.3,4.3,99151.4,22832,12
NHL.N0000,2016-07-12,4.3,4.3,4.2,4.3,1120275.6,262372,17
NHL.N0000,2016-07-13,4.2,4.3,4.2,4.2,448034.5,106615,13
NHL.N0000,2016-07-14,4.3,4.4,4.2,4.3,229063.4,53292,19
NHL.N0000,2016-07-17,4.3,4.3,4.2,4.3,133200.0,31000,5
NHL.N0000,2016-07-19,4.2,4.3,4.2,4.2,757806.4,180292,18
NHL.N0000,2016-07-20,4.2,4.3,4.2,4.3,77383.8,18139,11
NHL.N0000,2016-07-21,4.3,4.3,4.2,4.3,177554.4,41315,11
NHL.N0000,2016-07-24,4.2,4.2,4.2,4.2,28597.8,6809,2
NHL.N0000,2016-07-25,4.2,4.2,4.2,4.2,53474.4,12732,12
NHL.N0000,2016-07-26,4.2,4.2,4.2,4.2,152476.8,36304,14
NHL.N0000,2016-07-27,4.2,4.2,4.1,4.1,88510.0,21550,11
NHL.N0000,2016-07-28,4.2,4.2,4.1,4.1,236141.0,57510,5
NHL.N0000,2016-07-31,4.2,4.2,4.1,4.1,181134.6,44105,14
NHL.N0000,2016-08-01,4.1,4.2,4.1,4.2,153700.0,37000,7
NHL.N0000,2016-08-02,4.1,4.2,4.1,4.2,2402606.6,572073,15
NHL.N0000,2016-08-03,4.2,4.3,4.2,4.2,756537.7,180128,9
NHL.N0000,2016-08-04,4.1,4.3,4.1,4.3,280537.2,66566,9
NHL.N0000,2016-08-07,4.2,4.3,4.2,4.2,3006869.4,715921,33
NHL.N0000,2016-08-08,4.3,4.4,4.2,4.4,3435250.0,790800,64
NHL.N0000,2016-08-09,4.4,4.4,4.3,4.4,1068544.3,242901,29
NHL.N0000,2016-08-10,4.4,4.4,4.3,4.3,569928.9,132423,34
NHL.N0000,2016-08-11,4.3,4.4,4.3,4.4,159306.3,36441,10
NHL.N0000,2016-08-14,4.4,4.4,4.3,4.4,24580.0,5700,6
NHL.N0000,2016-08-15,4.3,4.5,4.3,4.4,1958366.2,445553,30
NHL.N0000,2016-08-17,4.4,4.6,4.4,4.5,3158115.6,705679,45
NHL.N0000,2016-08-18,4.4,4.7,4.4,4.5,1366194.6,299375,39
NHL.N0000,2016-08-21,4.6,4.6,4.5,4.6,1505012.4,327177,50
NHL.N0000,2016-08-22,4.6,4.8,4.6,4.7,40467752.9,8440037,78
NHL.N0000,2016-08-23,4.6,4.8,4.6,4.7,2681249.2,573927,32
NHL.N0000,2016-08-24,4.7,4.7,4.5,4.6,865187.1,188126,12
