ticker,trade_date,open,high,low,close,turnover,share_volume,trade_volume
ALLI.N0000,2016-01-06,850.0,850.0,850.0,843.5,3400.0,4,3
ALLI.N0000,2016-01-10,843.0,843.0,830.0,843.5,21788.0,26,10
ALLI.N0000,2016-01-11,830.0,830.0,822.0,822.3,123573.5,150,7
ALLI.N0000,2016-01-12,898.9,898.9,850.0,822.3,38495.9,45,7
ALLI.N0000,2016-01-13,894.8,895.0,850.0,892.4,189199.0,212,5
ALLI.N0000,2016-01-17,889.0,889.0,825.3,892.4,42155.0,51,4
ALLI.N0000,2016-01-18,874.9,874.9,840.0,869.4,133017.5,153,8
ALLI.N0000,2016-01-19,850.0,860.0,850.0,859.8,136299.0,159,6
ALLI.N0000,2016-01-20,840.0,840.0,840.0,840.0,84000.0,100,1
ALLI.N0000,2016-01-21,830.2,830.2,830.2,840.0,8302.0,10,1
ALLI.N0000,2016-01-25,835.0,835.0,830.0,840.0,37450.5,45,3
ALLI.N0000,2016-01-28,830.0,830.0,829.0,840.0,4148.1,5,5
ALLI.N0000,2016-02-02,800.0,810.0,800.0,840.0,49830.3,62,13
ALLI.N0000,2016-02-04,810.0,810.1,810.0,840.0,9720.2,12,2
ALLI.N0000,2016-02-07,840.0,840.0,840.0,840.0,3360.0,4,1
ALLI.N0000,2016-02-09,875.0,875.0,875.0,840.0,875.0,1,1
ALLI.N0000,2016-02-10,873.9,873.9,873.9,840.0,873.9,1,1
ALLI.N0000,2016-02-11,820.0,820.0,820.0,840.0,26240.0,32,3
ALLI.N0000,2016-02-14,820.0,820.0,820.0,840.0,80360.0,98,2
ALLI.N0000,2016-02-16,850.0,850.0,850.0,840.0,3400.0,4,1
ALLI.N0000,2016-02-17,840.0,840.0,840.0,840.0,5040.0,6,1
ALLI.N0000,2016-02-22,800.0,800.0,800.0,840.0,6400.0,8,4
ALLI.N0000,2016-02-28,800.0,800.0,800.0,840.0,800.0,1,1
ALLI.N0000,2016-02-29,800.0,800.0,800.0,840.0,40000.0,50,2
ALLI.N0000,2016-03-01,790.1,790.1,790.1,840.0,5530.7,7,2
ALLI.N0000,2016-03-02,790.0,790.0,750.0,751.8,99240.1,132,9
ALLI.N0000,2016-03-08,740.0,740.0,740.0,751.8,5180.0,7,2
ALLI.N0000,2016-03-09,735.1,735.1,735.0,751.8,33075.5,45,2
ALLI.N0000,2016-03-10,775.0,775.0,775.0,751.8,1550.0,2,2
ALLI.N0000,2016-03-13,740.0,740.0,735.0,751.8,22790.0,31,2
ALLI.N0000,2016-03-15,732.0,732.0,732.0,732.0,90768.0,124,1
ALLI.N0000,2016-03-23,740.0,740.0,740.0,732.0,4440.0,6,2
ALLI.N0000,2016-03-27,740.0,740.0,740.0,732.0,3700.0,5,1
ALLI.N0000,2016-03-29,740.2,740.2,740.0,740.0,247904.0,335,27
ALLI.N0000,2016-03-30,740.0,740.0,740.0,740.0,85100.0,115,9
ALLI.N0000,2016-03-31,740.0,740.0,740.0,740.0,77700.0,105,6
ALLI.N0000,2016-04-03,740.0,740.0,740.0,740.0,121360.0,164,6
ALLI.N0000,2016-04-04,740.0,740.0,740.0,740.0,26640.0,36,1
ALLI.N0000,2016-04-05,740.0,740.0,740.0,740.0,17760.0,24,4
ALLI.N0000,2016-04-06,750.0,750.0,750.0,750.0,90750.0,121,7
ALLI.N0000,2016-04-07,760.0,760.0,760.0,750.0,18240.0,24,3
ALLI.N0000,2016-04-17,798.0,798.0,798.0,750.0,1596.0,2,2
ALLI.N0000,2016-04-18,798.0,798.0,766.0,768.1,82984.0,108,4
ALLI.N0000,2016-04-19,830.0,830.0,830.0,768.1,830.0,1,1
ALLI.N0000,2016-04-21,766.0,766.0,766.0,768.1,15320.0,20,1
ALLI.N0000,2016-04-24,800.0,800.0,800.0,768.1,800.0,1,1
ALLI.N0000,2016-04-26,800.0,810.0,800.0,768.1,22490.0,28,3
ALLI.N0000,2016-04-27,803.0,803.0,790.0,790.0,138273.0,175,9
ALLI.N0000,2016-05-02,790.0,790.0,790.0,790.0,790.0,1,1
ALLI.N0000,2016-05-04,789.9,790.0,789.9,790.0,101118.0,128,10
ALLI.N0000,2016-05-05,770.1,770.1,770.1,770.1,577575.0,750,1
ALLI.N0000,2016-05-08,775.6,780.0,772.0,779.6,96670.4,124,12
ALLI.N0000,2016-05-09,800.0,800.0,800.0,779.6,800.0,1,1
ALLI.N0000,2016-05-10,800.0,800.0,780.0,780.0,117800.0,151,5
ALLI.N0000,2016-05-11,800.0,800.0,760.0,760.6,5216515.0,6858,46
ALLI.N0000,2016-05-12,762.0,790.0,762.0,790.0,474762.0,601,3
ALLI.N0000,2016-05-15,762.0,790.0,762.0,785.0,169252.0,215,4
ALLI.N0000,2016-05-16,784.8,784.8,783.0,783.0,2236809.6,2852,7
ALLI.N0000,2016-05-17,780.0,780.0,780.0,783.0,15600.0,20,1
ALLI.N0000,2016-05-18,780.0,780.0,780.0,783.0,34320.0,44,1
ALLI.N0000,2016-05-19,770.0,770.0,770.0,783.0,43890.0,57,4
ALLI.N0000,2016-05-23,770.0,770.0,767.6,783.0,25350.0,33,6
ALLI.N0000,2016-05-25,766.1,766.1,766.1,783.0,1532.2,2,1
ALLI.N0000,2016-05-26,800.0,800.0,784.0,783.0,4720.0,6,2
ALLI.N0000,2016-05-29,770.0,770.0,760.1,783.0,18370.2,24,4
ALLI.N0000,2016-05-30,760.0,760.0,760.0,783.0,11400.0,15,5
ALLI.N0000,2016-05-31,760.0,800.0,760.0,793.3,3398744.5,4312,36
ALLI.N0000,2016-06-01,770.0,782.0,770.0,782.0,977200.0,1250,2
ALLI.N0000,2016-06-02,782.0,782.0,782.0,782.0,156400.0,200,2
ALLI.N0000,2016-06-05,790.0,790.0,790.0,782.0,4740.0,6,1
ALLI.N0000,2016-06-06,782.0,782.0,782.0,782.0,56304.0,72,1
ALLI.N0000,2016-06-07,795.0,795.0,795.0,782.0,795.0,1,1
ALLI.N0000,2016-06-09,794.0,794.0,793.0,782.0,25388.0,32,4
ALLI.N0000,2016-06-13,799.9,799.9,799.9,782.0,799.9,1,1
ALLI.N0000,2016-06-16,782.0,782.0,760.0,760.1,380072.0,500,10
ALLI.N0000,2016-06-19,790.0,790.0,790.0,760.1,790.0,1,1
ALLI.N0000,2016-06-20,780.0,780.0,780.0,760.1,1560.0,2,1
ALLI.N0000,2016-06-26,789.9,789.9,789.9,760.1,789.9,1,1
ALLI.N0000,2016-07-03,750.0,750.0,750.0,750.0,75000.0,100,1
ALLI.N0000,2016-07-06,780.0,780.0,780.0,750.0,4680.0,6,2
ALLI.N0000,2016-07-07,765.0,765.0,765.0,750.0,3825.0,5,3
ALLI.N0000,2016-07-11,752.0,752.0,752.0,750.0,1504.0,2,1
ALLI.N0000,2016-07-12,798.8,798.8,798.8,750.0,798.8,1,1
ALLI.N0000,2016-07-13,750.0,750.0,750.0,750.0,21000.0,28,6
ALLI.N0000,2016-07-17,750.0,750.0,750.0,750.0,2250.0,3,1
ALLI.N0000,2016-07-20,745.0,750.0,725.0,726.9,313910.0,424,22
ALLI.N0000,2016-07-21,740.0,750.0,740.0,740.1,74750.0,101,7
ALLI.N0000,2016-07-31,740.0,750.0,740.0,740.1,7460.0,10,5
ALLI.N0000,2016-08-03,779.9,779.9,779.9,740.1,779.9,1,1
ALLI.N0000,2016-08-07,741.0,755.0,741.0,754.8,868732.0,1151,10
ALLI.N0000,2016-08-09,943.0,1300.0,943.0,1040.1,10663011.0,9531,424
ALLI.N0000,2016-08-10,1033.0,1100.0,1032.0,1073.9,1855826.9,1723,111
ALLI.N0000,2016-08-11,1069.9,1070.0,1030.0,1035.9,1359951.3,1297,89
ALLI.N0000,2016-08-14,1037.1,1050.0,1030.0,1035.8,385640.9,372,32
ALLI.N0000,2016-08-15,1030.0,1050.0,1025.0,1042.4,1420017.5,1360,55
ALLI.N0000,2016-08-17,1039.9,1060.0,1039.9,1041.2,1074095.0,1023,66
ALLI.N0000,2016-08-18,1050.0,1059.9,1050.0,1054.5,773928.4,734,29
ALLI.N0000,2016-08-21,1054.5,1070.0,1050.0,1052.2,3037612.8,2871,72
